title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,n_ad_breaks,runtime_with_ads,scaled_popularity,children_scaled_popularity,adults_scaled_popularity,retirees_scaled_popularity,license_fee
Extract,5.806,532,2009-09-03,10848783,92,8000000,12.536,['Comedy'],4,120.0,0.3042008251259455,0.3042008,0.3042008,0.3042008,44218.54
Secretariat,7.4,532,2010-08-20,60321861,123,35000000,22.635,['Drama'],5,150.0,0.5457839759287723,0.2183136,0.545784,0.545784,168386.23
The Intruder,6.0,531,2019-05-03,40600000,102,8000000,14.762,['Thriller'],4,120.0,0.3748465295249643,0.1499386,0.3748465,0.1499386,79920.0
Igor,5.958,530,2008-09-19,30700000,87,25000000,18.954,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Horror']",3,90.0,0.4771039514688554,0.3816832,0.3816832,0.2862624,108840.0
Blinded by the Light,6.936,529,2019-08-09,18144644,118,15000000,12.343,"['Drama', 'Comedy']",4,150.0,0.2973309140094123,0.2378647,0.2973309,0.2973309,69773.57
A Lonely Place to Die,6.171,524,2011-04-09,25345000,99,4000000,12.728,"['Adventure', 'Action', 'Thriller', 'Crime']",4,120.0,0.3109028952945193,0.2487223,0.3109029,0.1865417,52014.0
Breach,6.605,523,2007-02-12,40953935,110,23000000,15.012,"['Drama', 'Thriller', 'Crime', 'History']",4,120.0,0.3819305574255079,0.1527722,0.3819306,0.3055444,116344.72
Think Like a Man Too,6.425,520,2014-06-20,70181428,105,24000000,17.035,"['Comedy', 'Romance']",4,120.0,0.4342560255244697,0.3474048,0.434256,0.434256,153817.71
A Haunting in Venice,6.786,519,2023-09-13,89800000,104,60000000,147.584,"['Mystery', 'Thriller', 'Crime']",4,120.0,1.0,0.4,1.0,0.8,263760.0
If Only,6.999,517,2004-01-23,3000000,92,532673,16.015,"['Fantasy', 'Drama', 'Romance']",4,120.0,0.4089187442681502,0.2453512,0.4089187,0.327135,16878.42
The Skulls,5.7,515,2000-03-31,50802120,106,15000000,11.611,"['Crime', 'Drama', 'Thriller']",4,120.0,0.2699757791313403,0.1079903,0.2699758,0.2159806,108962.54
Shadow of the Vampire,6.656,515,2000-05-15,8279017,92,8000000,12.205,"['Drama', 'Horror']",4,120.0,0.2923343634082234,0.1169337,0.2923344,0.2338675,41134.82
The Tigger Movie,6.511,514,2000-02-11,45554533,77,30000000,18.841,"['Family', 'Animation', 'Comedy']",3,90.0,0.4747350382399418,0.474735,0.284841,0.379788,138665.44
The Three Stooges,5.755,511,2012-04-13,54819301,92,30000000,20.958,['Comedy'],4,120.0,0.516378681730434,0.5163787,0.5163787,0.5163787,149783.16
Keeping Mum,6.633,511,2005-12-02,18564702,103,169000,9.355,['Comedy'],4,120.0,0.1695275445397434,0.1695275,0.1695275,0.1695275,34683.24
The New Guy,5.888,509,2002-05-10,31167388,88,13000000,11.859,['Comedy'],3,90.0,0.2794839899142713,0.279484,0.279484,0.279484,80600.87
Next Friday,6.431,508,2000-01-12,59827328,98,11000000,18.129,['Comedy'],4,120.0,0.4593854092144556,0.4593854,0.4593854,0.4593854,110192.79
Love & Friendship,6.093,508,2016-05-26,21401949,94,3000000,10.178,"['Drama', 'Romance', 'Comedy']",4,120.0,0.2094489027093812,0.1256693,0.2094489,0.2094489,44882.34
The Birth of a Nation,6.515,501,2016-09-09,15861566,120,8500000,11.744,['Drama'],5,150.0,0.2751067591903338,0.1100427,0.2751068,0.2751068,51433.88
The Sessions,6.911,499,2012-05-02,9138338,95,1000000,14.581,"['Drama', 'Romance', 'Comedy']",4,120.0,0.3696221165238807,0.2217733,0.3696221,0.3696221,25366.01
The Rules of Attraction,6.2,493,2002-10-11,11832822,110,4000000,23.58,"['Drama', 'Romance', 'Comedy']",4,120.0,0.5611769232847124,0.3367062,0.5611769,0.5611769,35799.39
Cry_Wolf,5.803,492,2005-09-16,10047674,90,1000000,15.095,"['Horror', 'Thriller']",4,120.0,0.3842494765256717,0.1536998,0.3842495,0.1536998,26457.21
Hit & Run,5.706,491,2012-08-22,14400000,100,2000000,13.168,"['Action', 'Comedy', 'Romance']",4,120.0,0.3257883612165106,0.2606307,0.3257884,0.2606307,34080.0
Beerfest,5.901,491,2006-08-25,19179969,110,17500000,14.076,['Comedy'],4,120.0,0.3545998983816262,0.3545999,0.3545999,0.3545999,77015.96
Blue Crush,5.968,490,2002-08-08,51842679,104,25000000,12.506,"['Adventure', 'Romance', 'Drama']",4,120.0,0.303141830446665,0.1818851,0.3031418,0.2425135,134211.21
Friday Night Lights,6.917,487,2004-10-08,61255921,118,30000000,15.025,['Drama'],4,150.0,0.3822948328770046,0.1529179,0.3822948,0.3822948,157507.11
Miss Bala,6.378,485,2019-02-01,15200000,104,15000000,18.009,['Action'],4,120.0,0.4567235700775454,0.4567236,0.4567236,0.1826894,66240.0
Catfish,6.838,485,2010-09-17,3045943,87,30000,9.575,['Documentary'],3,90.0,0.180626971755234,0.0722508,0.0722508,0.180627,15727.13
Waitress,6.768,483,2007-05-25,22240529,108,1500000,11.338,"['Drama', 'Comedy', 'Romance']",4,120.0,0.2592051283682344,0.1555231,0.2592051,0.2592051,42288.63
Alpha and Omega,5.933,479,2010-09-16,50500000,88,20000000,11.765,"['Animation', 'Family', 'Comedy', 'Adventure', 'Romance']",3,90.0,0.2759101449971401,0.2207281,0.2207281,0.2207281,120600.0
Captain Corelli's Mandolin,5.9,479,2001-04-18,62112895,131,57000000,12.514,"['Drama', 'Romance', 'War']",5,150.0,0.3034245448337139,0.1213698,0.2427396,0.3034245,223335.47
Bug,6.054,478,2006-11-11,8095658,98,4000000,11.371,"['Drama', 'Horror', 'Thriller']",4,120.0,0.2605245541274832,0.1042098,0.2605246,0.1563147,31314.79
Nancy Drew,6.074,477,2007-06-15,30715465,99,20000000,13.39,"['Family', 'Adventure', 'Crime', 'Mystery', 'Comedy']",4,120.0,0.3330608438944249,0.2664487,0.2664487,0.2664487,96858.56
Danny Collins,6.761,476,2015-03-19,10835752,107,10000000,9.479,"['Music', 'Comedy', 'Drama']",4,120.0,0.1758241378272069,0.1406593,0.1406593,0.1758241,49002.9
Get on Up,6.766,476,2014-08-01,33448971,139,30000000,12.648,"['Drama', 'Music']",5,150.0,0.3081260996194641,0.2465009,0.2465009,0.3081261,124138.77
The Secret Life of Bees,7.485,475,2008-09-17,38105395,114,11000000,12.793,"['Family', 'Adventure', 'Drama']",4,120.0,0.313142746588484,0.2505142,0.2505142,0.2505142,84126.47
About Last Night,6.0,474,2014-02-14,49002684,100,12500000,16.562,"['Comedy', 'Romance']",4,120.0,0.4227518321242814,0.3382015,0.4227518,0.4227518,100803.22
A Madea Family Funeral,5.888,472,2019-03-01,74747725,104,20000000,12.264,['Comedy'],4,120.0,0.2944793265422646,0.2944793,0.2944793,0.2944793,149697.27
In a World...,6.389,472,2013-08-09,2963902,93,1000000,13.316,['Comedy'],4,120.0,0.3306538119774372,0.3306538,0.3306538,0.3306538,17956.68
Curious George,6.413,468,2006-02-10,69834815,87,50000000,15.718,"['Adventure', 'Animation', 'Comedy', 'Family']",3,90.0,0.4011551355707022,0.4011551,0.2406931,0.2406931,215801.78
"Lyle, Lyle, Crocodile",7.2,465,2022-10-07,104088441,106,50000000,45.932,"['Comedy', 'Family', 'Music']",4,120.0,0.791643151345245,0.7916432,0.4749859,0.7916432,256906.13
Narc,6.699,463,2002-01-14,12633747,105,6500000,9.988,"['Crime', 'Drama', 'Thriller', 'Mystery']",4,120.0,0.2006081057803683,0.0802432,0.2006081,0.1604865,42760.5
Father Stu,7.241,462,2022-04-13,21591034,124,4000000,15.17,['Drama'],5,150.0,0.3863310375174051,0.1545324,0.386331,0.386331,47509.24
9 Songs,5.653,462,2004-07-16,1574623,69,1000000,30.475,"['Drama', 'Music', 'Romance']",3,90.0,0.6542246300315863,0.3925348,0.5233797,0.6542246,16289.55
Justice League: The New Frontier,6.811,462,2008-02-26,5231128,75,3500000,16.47,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Family']",3,90.0,0.4204659772234604,0.3363728,0.3363728,0.1681864,26677.35
Boo 2! A Madea Halloween,5.701,461,2017-10-20,48333932,103,25000000,22.685,"['Horror', 'Comedy']",4,120.0,0.5466184426434277,0.4372948,0.5466184,0.4372948,130000.72
Beauty Shop,6.268,461,2005-04-22,36351350,105,25000000,13.055,"['Comedy', 'Romance']",4,120.0,0.3220264942233448,0.2576212,0.3220265,0.3220265,115621.62
Drumline,6.899,456,2002-12-13,57588485,118,20000000,20.845,"['Drama', 'Romance', 'Comedy', 'Music']",4,150.0,0.5142917244520016,0.4114334,0.4114334,0.5142917,129106.18
Diana,5.614,455,2013-09-19,21766271,113,15000000,10.909,"['Drama', 'Romance']",4,120.0,0.2415938184972228,0.0966375,0.2415938,0.2415938,74119.53
Dead End,6.338,455,2003-09-26,77000000,83,900000,9.856,"['Mystery', 'Horror', 'Thriller']",3,90.0,0.1943385231142368,0.0777354,0.1943385,0.1166031,106560.0
Shortbus,6.32,453,2006-10-04,5179037,101,2000000,18.525,"['Romance', 'Drama', 'Comedy']",4,120.0,0.4680143472435715,0.2808086,0.4680143,0.4680143,23014.84
Miss Potter,6.6,453,2006-12-03,35078241,92,30000000,13.541,"['Drama', 'Family', 'Romance']",4,120.0,0.3379204761251673,0.2027523,0.2703364,0.3379205,126093.89
An American Haunting,5.582,449,2005-05-05,29612137,83,14000000,11.088,"['Horror', 'Thriller', 'Mystery']",3,90.0,0.2490477315144153,0.0996191,0.2490477,0.1494286,81134.56
Hardball,6.5,448,2001-09-14,40222729,106,32000000,15.472,['Drama'],4,120.0,0.3945827761181854,0.1578331,0.3945828,0.3945828,137067.27
"Hello, My Name Is Doris",6.447,447,2015-11-27,14659448,95,1000000,10.583,"['Comedy', 'Drama', 'Romance']",4,120.0,0.2276089955803851,0.1365654,0.227609,0.227609,31991.34
In the Land of Women,5.867,446,2007-04-20,17500000,97,10000000,11.922,"['Romance', 'Comedy', 'Drama']",4,120.0,0.2818590892957802,0.1691155,0.2818591,0.2818591,57000.0
Sleepover,5.997,443,2004-07-09,10143022,89,10000000,12.961,"['Family', 'Comedy']",3,90.0,0.3188654776881341,0.3188655,0.2550924,0.3188655,48171.63
The Son of Bigfoot,6.59,440,2017-07-26,46372519,92,30000000,22.265,"['Family', 'Animation', 'Comedy']",4,120.0,0.5395362767687372,0.5395363,0.3237218,0.431629,139647.02
Parental Guidance,5.946,439,2012-12-25,119772232,104,25000000,15.021,['Comedy'],4,120.0,0.3821827906614972,0.3821828,0.3821828,0.3821828,215726.68
New in Town,5.837,439,2009-01-30,29010817,97,8000000,12.64,"['Comedy', 'Romance']",4,120.0,0.3078471916252452,0.2462778,0.3078472,0.3078472,66012.98
Walking with Dinosaurs,6.09,435,2013-12-18,126546518,87,80000000,20.356,"['Animation', 'Family', 'Adventure']",3,90.0,0.5050939537895205,0.505094,0.2020376,0.2020376,355855.82
Stargate: The Ark of Truth,7.143,435,2008-03-11,8900000,101,7000000,20.425,"['Action', 'Adventure', 'Science Fiction', 'TV Movie']",4,120.0,0.5064085248621196,0.4051268,0.4051268,0.2025634,39480.0
The Tailor of Panama,6.023,431,2001-03-30,28008462,109,21000000,13.045,"['Drama', 'Thriller']",4,120.0,0.3216915931718214,0.1286766,0.3216916,0.2573533,96010.15
Infinity Pool,6.122,430,2023-01-27,5078400,118,4500000,42.701,"['Horror', 'Science Fiction', 'Thriller']",4,150.0,0.7681590220660646,0.3072636,0.768159,0.3072636,28894.08
Must Love Dogs,5.871,428,2005-07-21,58405313,98,30000000,13.254,"['Romance', 'Comedy']",4,120.0,0.3286239872869766,0.2628992,0.328624,0.328624,154086.38
And So It Goes,6.075,426,2014-07-17,25312387,94,18000000,7.438,"['Comedy', 'Drama', 'Romance']",4,120.0,0.0560527309403076,0.0336316,0.0560527,0.0560527,85574.86
Prom,6.108,425,2011-04-29,10130000,104,8000000,10.917,"['Comedy', 'Romance']",4,120.0,0.2419302775840507,0.1935442,0.2419303,0.2419303,43356.0
Rugrats in Paris: The Movie,6.6,424,2000-11-17,103291131,78,30000000,20.537,"['Family', 'Animation', 'Adventure', 'Comedy']",3,90.0,0.5085304875551442,0.5085305,0.3051183,0.3051183,207949.36
Tuck Everlasting,6.6,423,2002-10-11,19158074,90,15000000,9.672,"['Drama', 'Family', 'Fantasy', 'Romance']",4,120.0,0.185417666102849,0.1483341,0.1483341,0.1483341,70989.69
Antwone Fisher,6.871,423,2002-12-19,23367586,120,12500000,12.96,"['Drama', 'Romance']",5,150.0,0.3188316933054158,0.1275327,0.3188317,0.3188317,70041.1
My Life Without Me,5.941,421,2003-03-07,12300000,106,2500000,13.52,"['Drama', 'Romance']",4,120.0,0.3372487644290822,0.1348995,0.3372488,0.3372488,32760.0
Exit Wounds,5.672,421,2001-03-16,79958599,101,50000000,14.589,"['Action', 'Crime', 'Thriller']",4,120.0,0.3698547629248908,0.2219129,0.3698548,0.2219129,227950.32
Saved!,6.4,420,2004-01-21,10100000,92,5000000,14.265,['Comedy'],4,120.0,0.360300974841234,0.360301,0.360301,0.360301,36120.0
Transamerica,7.041,417,2005-12-23,13350369,103,1000000,12.865,['Drama'],4,120.0,0.3156069789315313,0.1262428,0.315607,0.315607,30420.44
Barbershop,6.337,417,2002-04-01,77063924,102,12000000,16.04,"['Comedy', 'Drama']",4,120.0,0.409563927476769,0.3276511,0.4095639,0.4095639,133276.71
Super Troopers 2,5.854,417,2018-04-19,18850674,100,13500000,12.698,"['Comedy', 'Crime', 'Mystery']",4,120.0,0.309864205153511,0.1859185,0.3098642,0.3098642,67020.81
Kinsey,6.601,415,2004-09-04,17050017,118,11000000,13.095,['Drama'],4,150.0,0.3233628448288854,0.1293451,0.3233628,0.3233628,58860.02
Barbershop: The Next Cut,6.298,415,2016-04-15,55030051,112,20000000,10.53,"['Comedy', 'Drama']",4,120.0,0.2252834040362043,0.1802267,0.2252834,0.2252834,126036.06
The Boogeyman,6.767,415,2023-05-31,66978229,99,41900000,184.621,"['Horror', 'Thriller', 'Mystery']",4,120.0,1.0,0.4,1.0,0.6,192933.87
The Matador,6.275,415,2005-05-12,17297244,96,10000000,9.495,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",4,120.0,0.1766289213806546,0.1059774,0.1766289,0.1413031,56756.69
Traffik,6.158,414,2018-04-20,5132274,96,4000000,29.851,"['Horror', 'Thriller']",4,120.0,0.6469349399834936,0.258774,0.6469349,0.258774,27758.73
American Splendor,7.165,412,2003-08-15,6003587,101,2000000,7.305,"['Comedy', 'Drama']",4,120.0,0.0468077480354937,0.0374462,0.0468077,0.0468077,24004.3
Alan Partridge: Alpha Papa,6.665,411,2013-07-24,9800000,90,4000000,10.148,['Comedy'],4,120.0,0.2080670741619567,0.2080671,0.2080671,0.2080671,33360.0
A Few Best Men,5.746,407,2011-10-14,29007412,97,12468389,10.461,['Comedy'],4,120.0,0.2222332494885821,0.2222332,0.2222332,0.2222332,76733.03
Son of Rambow,6.732,407,2007-01-22,10871449,96,4913400,10.803,['Comedy'],4,120.0,0.2371057884486136,0.2371058,0.2371058,0.2371058,36837.9
Pooh's Heffalump Movie,6.8,405,2005-02-11,52900000,68,20000000,19.447,"['Family', 'Animation', 'Comedy', 'Fantasy']",3,90.0,0.4872349952788659,0.487235,0.389788,0.292341,123480.0
Bright Star,6.601,404,2009-11-05,14374652,119,10000000,12.192,"['Drama', 'Romance']",4,150.0,0.2918599692842345,0.116744,0.29186,0.29186,53249.58
Georgia Rule,5.962,403,2007-05-10,25000167,113,20000000,13.568,"['Comedy', 'Drama', 'Romance']",4,120.0,0.3387821639619481,0.2032693,0.3387822,0.3387822,90000.2
Man of the Year,5.905,402,2006-10-09,42472472,115,20000000,8.417,"['Comedy', 'Romance', 'Thriller']",4,120.0,0.1181534044808697,0.070892,0.1181534,0.0945227,110966.97
The Rookie,6.752,401,2002-03-25,75597042,127,20000000,15.274,"['Drama', 'Family']",5,150.0,0.3891959999287062,0.3113568,0.3113568,0.389196,150716.45
Bratz,5.7,400,2007-08-03,26000000,102,20000000,13.965,"['Comedy', 'Music', 'Family']",4,120.0,0.3512061783873165,0.3512062,0.2107237,0.3512062,91200.0
Brother,7.159,399,2000-12-13,15250000,114,12000000,13.535,"['Crime', 'Drama', 'Thriller']",4,120.0,0.3377286935745284,0.1350915,0.3377287,0.270183,59100.0
The Visitor,7.113,399,2007-09-07,18197518,104,4000000,10.774,"['Crime', 'Drama', 'Music']",4,120.0,0.2358681304117096,0.1415209,0.1886945,0.2358681,43437.02
Boo! A Madea Halloween,5.686,393,2016-10-21,74827344,103,20000000,10.147,"['Comedy', 'Horror']",4,120.0,0.2080209233256954,0.1664167,0.2080209,0.1664167,149792.81
The Bookshop,6.49,393,2017-11-10,12055868,110,5400000,10.164,['Drama'],4,120.0,0.2088046980447372,0.0835219,0.2088047,0.2088047,39427.04
Stomp the Yard,6.971,393,2007-05-16,75511123,114,13000000,21.095,"['Drama', 'Music']",4,120.0,0.5188900216547825,0.415112,0.415112,0.51889,133813.35
Return to Me,6.577,392,2000-04-07,36609995,115,24000000,10.816,"['Romance', 'Comedy']",4,120.0,0.237659224827525,0.1901274,0.2376592,0.2376592,113531.99
Confidence,6.249,392,2003-04-25,23014206,97,15000000,12.487,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']",4,120.0,0.302469460512661,0.1814817,0.3024695,0.2419756,75617.05
Love & Basketball,7.5,389,2000-04-21,27728118,124,20000000,11.038,"['Comedy', 'Drama', 'Romance']",5,150.0,0.2469811703896564,0.1481887,0.2469812,0.2469812,93273.74
StreetDance 3D,6.473,387,2010-05-19,18144030,98,5773100,15.192,"['Music', 'Romance', 'Drama']",4,120.0,0.3869391575641845,0.2321635,0.3095513,0.3869392,47628.28
Saving Grace,6.529,385,2000-01-24,26330482,93,10000000,12.147,"['Crime', 'Comedy']",4,120.0,0.2902128494580683,0.2321703,0.2902128,0.2902128,67596.58
The Way of the Gun,6.347,383,2000-09-08,19125401,119,8500000,12.081,"['Action', 'Crime', 'Drama', 'Thriller']",4,150.0,0.2877829678638115,0.1726698,0.287783,0.2302264,55350.48
Middle School: The Worst Years of My Life,6.913,383,2016-10-07,23316139,92,8500000,9.265,"['Family', 'Comedy']",4,120.0,0.1648901504477538,0.1648902,0.1319121,0.1648902,60379.37
Laws of Attraction,5.7,382,2004-04-04,30031874,90,28000000,14.589,"['Comedy', 'Romance']",4,120.0,0.3698547629248908,0.2958838,0.3698548,0.3698548,115238.25
Downton Abbey: A New Era,7.206,381,2022-04-27,88000000,125,40000000,16.333,"['Drama', 'Romance']",5,150.0,0.4170319658286464,0.1668128,0.417032,0.417032,213600.0
God's Not Dead 2,6.149,375,2016-04-01,23507567,121,5000000,19.981,['Drama'],5,150.0,0.4978502995536563,0.1991401,0.4978503,0.4978503,52209.08
Facing the Giants,7.476,375,2006-09-29,10178331,111,100000,27.093,['Drama'],4,120.0,0.6122831540418378,0.2449133,0.6122832,0.6122832,24454.0
The Nut Job 2: Nutty by Nature,5.973,373,2017-08-11,65146020,91,40000000,17.367,"['Animation', 'Family', 'Adventure', 'Comedy']",4,120.0,0.442092603372535,0.4420926,0.2652556,0.2652556,186175.22
My Life in Ruins,6.131,373,2009-06-05,20455276,95,17000000,14.471,"['Comedy', 'Romance']",4,120.0,0.3664067249769447,0.2931254,0.3664067,0.3664067,77346.33
College Road Trip,5.547,372,2008-03-07,51549674,83,25000000,13.697,"['Comedy', 'Family', 'Action', 'Adventure']",3,90.0,0.3428692684782374,0.3428693,0.2742954,0.2057216,133859.61
Gabriel,6.0,372,2007-11-15,1395610,109,200000,11.77,"['Fantasy', 'Horror', 'Action', 'Science Fiction']",4,120.0,0.2761011580507742,0.2208809,0.2761012,0.1104405,14154.73
The Wolf and the Lion,7.499,367,2021-10-13,15300000,99,11900000,18.812,"['Family', 'Adventure']",4,120.0,0.4741242012260517,0.4741242,0.1896497,0.1896497,58920.0
Boys and Girls,5.96,365,2000-06-16,20627372,94,16000000,10.817,"['Comedy', 'Drama', 'Romance']",4,120.0,0.2377017616859998,0.1426211,0.2377018,0.2377018,75152.85
When the Bough Breaks,5.856,365,2016-09-09,30658387,97,10000000,13.546,"['Mystery', 'Thriller', 'Drama', 'Horror']",4,120.0,0.3380802124916044,0.1352321,0.3380802,0.2704642,72790.06
The Nun II,6.545,365,2023-09-06,231200000,110,38500000,1692.778,"['Horror', 'Mystery', 'Thriller']",4,120.0,1.0,0.4,1.0,0.6,381840.0
Friday After Next,6.244,360,2002-11-22,33526835,85,20000000,12.671,['Comedy'],3,90.0,0.3089267116902997,0.3089267,0.3089267,0.3089267,100232.2
Bounce,5.737,357,2000-11-15,36779296,106,35000000,11.993,"['Drama', 'Romance']",4,120.0,0.2845167014315163,0.1138067,0.2845167,0.2845167,140135.16
Acrimony,6.758,357,2018-03-30,34764055,120,20000000,8.641,['Thriller'],5,150.0,0.1310671253761225,0.0524269,0.1310671,0.0524269,101716.87
Choke,6.111,356,2008-09-26,3982459,92,3000000,11.984,"['Comedy', 'Drama']",4,120.0,0.2841809315465791,0.2273447,0.2841809,0.2841809,23978.95
Someone Like You...,5.941,356,2001-03-30,38689940,97,23000000,15.862,"['Comedy', 'Romance']",4,120.0,0.4049422732654588,0.3239538,0.4049423,0.4049423,113627.93
Magic Mike's Last Dance,6.8,355,2023-02-09,52000000,112,45000000,27.894,"['Comedy', 'Drama', 'Romance']",4,120.0,0.6227842053452061,0.3736705,0.6227842,0.6227842,182400.0
Darkness,5.647,351,2002-10-11,33988736,102,10600000,9.726,['Horror'],4,120.0,0.1880581005762601,0.0752232,0.1880581,0.0752232,78226.48
My Little Pony: The Movie,7.2,350,2017-10-05,61294644,99,6000000,19.283,"['Family', 'Animation', 'Adventure', 'Fantasy']",4,120.0,0.4839010507526408,0.4839011,0.2903406,0.1935604,99953.57
Calendar Girls,6.576,350,2003-09-02,96542059,108,10000000,11.398,"['Drama', 'Comedy']",4,120.0,0.261600457945676,0.2092804,0.2616005,0.2616005,151850.47
Whale Rider,7.132,349,2003-01-30,41400000,101,8000000,13.582,"['Drama', 'Family']",4,120.0,0.3392281081787538,0.2713825,0.2713825,0.3392281,80880.0
Beyond the Lights,6.909,348,2014-11-14,14618727,116,7000000,10.129,"['Romance', 'Drama']",4,150.0,0.2071892129709732,0.0828757,0.2071892,0.2071892,46342.47
Another Year,6.984,347,2010-11-05,18124262,129,8000000,11.416,"['Drama', 'Comedy']",5,150.0,0.2623159234728351,0.2098527,0.2623159,0.2623159,52949.11
Fame,5.692,343,2009-09-23,77211836,107,18000000,10.409,"['Music', 'Comedy', 'Drama', 'Romance']",4,120.0,0.2199175517409078,0.175934,0.175934,0.2199176,147854.2
Columbus,7.037,341,2017-08-04,1015744,105,700000,18.437,['Drama'],4,120.0,0.4661170176776595,0.1864468,0.466117,0.466117,14898.89
Quartet,6.472,338,2012-09-08,59520298,98,11000000,12.753,"['Drama', 'Comedy', 'Romance']",4,120.0,0.3117660946000228,0.1870597,0.3117661,0.3117661,109824.36
